BCG-Agfarm 3 Curyo 
Reading Time,Rainfall,Humidity,Temperature,Wind Speed,Wind Direction
2/10/2019 4:19 PM,0,15,29.3,0,NNE
2/10/2019 4:05 PM,0,15,29.6,0,NE
2/10/2019 3:51 PM,0,16,29.6,0,SSW
2/10/2019 3:37 PM,0,15,29.4,0,NE
2/10/2019 3:22 PM,0,15,29.6,0,N
2/10/2019 3:08 PM,0,16,29,0,NE
2/10/2019 2:54 PM,0,14,29.7,0,NNE
2/10/2019 2:40 PM,0,16,28.9,0,NE
2/10/2019 2:25 PM,0,16,28.9,0,SSW
2/10/2019 2:11 PM,0,15,28.8,0,NE
2/10/2019 1:57 PM,0,17,28.9,0,NNE
2/10/2019 1:43 PM,0,19,28.2,0,NE
2/10/2019 1:28 PM,0,18,28.2,0,NNE
2/10/2019 1:14 PM,0,18,28.5,0,N
2/10/2019 1:00 PM,0,21,27.9,0,SSW
2/10/2019 12:46 PM,0,20,27,0,N
2/10/2019 12:31 PM,0,22,27.2,0,N
2/10/2019 12:17 PM,0,24,26.3,0,NE
2/10/2019 12:03 PM,0,26,26.1,0,N
2/10/2019 11:48 AM,0,29,25.4,0,NNE
2/10/2019 11:34 AM,0,34,23.8,0,N
2/10/2019 11:20 AM,0,34,22.2,0,NE
2/10/2019 11:05 AM,0,33,21.9,0,NNE
2/10/2019 10:51 AM,0,34,21.7,0,ENE
2/10/2019 10:37 AM,0,34,22.2,0,NNE
2/10/2019 10:22 AM,0,34,22.8,0,NNE
2/10/2019 10:08 AM,0,34,22.2,0,N
2/10/2019 9:54 AM,0,37,20.5,0,NNW
2/10/2019 9:39 AM,0,38,20.4,0,N
2/10/2019 9:25 AM,0,38,19.9,0,NE
2/10/2019 9:11 AM,0,44,17.5,0,NE
2/10/2019 8:56 AM,0,46,16.3,0,NE
2/10/2019 8:42 AM,0,46,15.4,0,NNE
2/10/2019 8:27 AM,0,45,15.3,0,NNE
2/10/2019 8:13 AM,0,46,15,0,NNE
2/10/2019 7:58 AM,0,47,14.7,0,N
2/10/2019 7:44 AM,0,49,13.5,0,NNE
2/10/2019 7:29 AM,0,50,12,0,NE
2/10/2019 7:15 AM,0,51,11.5,0,NE
2/10/2019 7:01 AM,0,53,10.7,0,NE
2/10/2019 6:46 AM,0,56,9.3,0,ENE
2/10/2019 6:32 AM,0,59,8,0,ENE
2/10/2019 6:17 AM,0,62,7.3,0,ENE
2/10/2019 6:02 AM,0,63,7,0,NE
2/10/2019 5:48 AM,0,66,6.3,0,ENE
2/10/2019 5:33 AM,0,62,6.9,0,ENE
2/10/2019 5:19 AM,0,61,7.3,0,ENE
2/10/2019 5:04 AM,0,61,7,0,NE
2/10/2019 4:49 AM,0,62,6.3,0,ENE
2/10/2019 4:35 AM,0,59,7.1,0,E
2/10/2019 4:20 AM,0,60,7,0,E
2/10/2019 4:06 AM,0,59,7.3,0,ENE
2/10/2019 3:51 AM,0,59,7.5,0,E
2/10/2019 3:36 AM,0,63,6.4,0,E
2/10/2019 3:22 AM,0,60,7.1,0,E
2/10/2019 3:07 AM,0,57,8.1,0,ENE
2/10/2019 2:53 AM,0,53,9.2,0,E
2/10/2019 2:38 AM,0,54,9,0,ENE
2/10/2019 2:24 AM,0,62,7.2,0,ENE
2/10/2019 2:09 AM,0,61,7.4,0,ENE
2/10/2019 1:54 AM,0,55,9.1,0,ENE
2/10/2019 1:40 AM,0,52,9.7,0,ENE
2/10/2019 1:25 AM,0,52,9.7,0,ENE
2/10/2019 1:11 AM,0,50,10.2,0,ENE
2/10/2019 12:56 AM,0,49,10.6,0,ENE
2/10/2019 12:42 AM,0,50,10.5,0,ENE
2/10/2019 12:27 AM,0,49,10.7,0,E
2/10/2019 12:13 AM,0,50,10.8,0,E
1/10/2019 11:58 PM,0,50,10.6,0,E
1/10/2019 11:44 PM,0,52,10.3,0,E
1/10/2019 11:29 PM,0,51,10.5,0,E
1/10/2019 11:15 PM,0,49,11.3,0,ENE
1/10/2019 11:00 PM,0,49,11.5,0,E
1/10/2019 10:46 PM,0,50,11.4,0,E
1/10/2019 10:32 PM,0,49,11.2,0,E
1/10/2019 10:17 PM,0,47,11.9,0,E
1/10/2019 10:03 PM,0,43,12.8,0,E
1/10/2019 9:48 PM,0,43,12.3,0,E
1/10/2019 9:34 PM,0,40,13.1,0,E
1/10/2019 9:19 PM,0,39,13.4,0,E
1/10/2019 9:05 PM,0,38,13.7,0,E
1/10/2019 8:51 PM,0,37,13.9,0,ENE
1/10/2019 8:36 PM,0,41,12.7,0,ESE
1/10/2019 8:22 PM,0,35,15.1,0,NE
1/10/2019 8:07 PM,0,34,15.6,0,NE
1/10/2019 7:53 PM,0,31,17.2,0,NNE
1/10/2019 7:38 PM,0,30,17.6,0,NNE
1/10/2019 7:24 PM,0,31,17.7,0,NNE
1/10/2019 7:09 PM,0,30,18,0,NNE
1/10/2019 6:55 PM,0,30,18.2,0,NNE
1/10/2019 6:40 PM,0,31,18.3,0,NNE
1/10/2019 6:26 PM,0,31,18.6,0,NNE
1/10/2019 6:11 PM,0,33,18.6,0,NNE
1/10/2019 5:57 PM,0,31,19.8,0,NNE
1/10/2019 5:43 PM,0,26,21.4,0,NNE
1/10/2019 5:28 PM,0,23,22.5,0,NE
1/10/2019 5:14 PM,0,20,23.4,0,NNE
1/10/2019 5:00 PM,0,21,23.9,0,NNE
1/10/2019 4:45 PM,0,20,24.3,0,N
1/10/2019 4:31 PM,0,20,24,0,N
1/10/2019 4:17 PM,0,21,24.1,0,N
1/10/2019 4:03 PM,0,21,24.3,0,N
1/10/2019 3:48 PM,0,21,24.4,0,WNW
1/10/2019 3:34 PM,0,20,24.4,0,NNW
1/10/2019 3:20 PM,0,21,24,0,NE
1/10/2019 3:06 PM,0,21,24,0,NW
1/10/2019 2:51 PM,0,22,23.8,0,NNW
1/10/2019 2:37 PM,0,24,23.1,0,NNE
1/10/2019 2:23 PM,0,26,23.3,0,NNE
1/10/2019 2:08 PM,0,27,23.1,0,N
1/10/2019 1:54 PM,0,25,22.7,0,WNW
1/10/2019 1:40 PM,0,25,22.2,0,WNW
1/10/2019 1:26 PM,0,31,21.9,0,E
1/10/2019 1:11 PM,0,32,21.7,0,NW
1/10/2019 12:57 PM,0,32,20.9,0,NW
1/10/2019 12:43 PM,0,34,20.3,0,ENE
1/10/2019 12:28 PM,0,38,20,0,ENE
1/10/2019 12:14 PM,0,37,20.2,0,SSW
1/10/2019 12:00 PM,0,39,19.2,0,NE
1/10/2019 11:45 AM,0,43,18.3,0,S
1/10/2019 11:31 AM,0,45,18.5,0,E
1/10/2019 11:17 AM,0,48,18,0,ENE
1/10/2019 11:02 AM,0,49,17.1,0,E
1/10/2019 10:48 AM,0,52,17.2,0,NNE
1/10/2019 10:34 AM,0,52,16.5,0,NNW
1/10/2019 10:19 AM,0,54,16.1,0,E
1/10/2019 10:05 AM,0,57,15,0,ENE
1/10/2019 9:50 AM,0,58,14.5,0,ENE
1/10/2019 9:36 AM,0,61,13.7,0,NE
1/10/2019 9:22 AM,0,63,13.2,0,NE
1/10/2019 9:07 AM,0,65,12.6,0,NE
1/10/2019 8:53 AM,0,68,11.8,0,ESE
1/10/2019 8:38 AM,0,74,10.3,0,E
1/10/2019 8:24 AM,0,77,9.6,0,E
1/10/2019 8:09 AM,0,85,8.8,0,ENE
1/10/2019 7:55 AM,0,90,7.5,0,SSE
1/10/2019 7:41 AM,0,92,5.8,0,SSE
1/10/2019 7:26 AM,0,93,4.4,0,SSE
1/10/2019 7:11 AM,0,92,3,0,SSE
1/10/2019 6:57 AM,0,92,2,0,SSE
1/10/2019 6:42 AM,0,92,1.4,0,SSE
1/10/2019 6:28 AM,0,92,1.2,0,SSE
1/10/2019 6:13 AM,0,92,1,0,SSE
1/10/2019 5:58 AM,0,91,1,0,SSE
1/10/2019 5:44 AM,0,92,1.7,0,SSE
1/10/2019 5:29 AM,0,91,1.8,0,SSE
1/10/2019 5:14 AM,0,92,2.1,0,SSE
1/10/2019 5:00 AM,0,91,1.7,0,SSE
1/10/2019 4:45 AM,0,90,1.8,0,SSE
1/10/2019 4:30 AM,0,91,2.4,0,SSE
1/10/2019 4:16 AM,0,90,2.3,0,SSE
1/10/2019 4:01 AM,0,90,2.4,0,SSE
1/10/2019 3:46 AM,0,90,2.8,0,SSE
1/10/2019 3:32 AM,0,90,2.8,0,SSE
1/10/2019 3:17 AM,0,90,2.7,0,SSE
1/10/2019 3:02 AM,0,89,2.8,0,SSE
1/10/2019 2:48 AM,0,89,3.3,0,SSE
1/10/2019 2:33 AM,0,89,3.4,0,SSE
1/10/2019 2:18 AM,0,89,3.7,0,SSE
1/10/2019 1:49 AM,0,88,3.6,0,SSE
1/10/2019 1:35 AM,0,88,3.8,0,SSE
1/10/2019 1:20 AM,0,88,3.7,0,SSE
1/10/2019 1:05 AM,0,88,3.8,0,SSE
1/10/2019 12:51 AM,0,88,3.9,0,SSE
1/10/2019 12:36 AM,0,87,4.2,0,SSE
1/10/2019 12:21 AM,0,87,4.5,0,SSE
